DEB [20210902-04:25:28.502] thr=1   paramiko.transport: starting thread (client mode): 0x86cd8af0
DEB [20210902-04:32:08.654] thr=4   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:32:08.654] thr=4   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:32:08.654] thr=4   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:32:08.655] thr=4   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:32:08.655] thr=4   paramiko.transport: Compression agreed: none
DEB [20210902-04:32:08.656] thr=4   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:32:08.713] thr=4   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:32:08.714] thr=4   paramiko.transport: Switch to new keys ...
DEB [20210902-04:32:08.714] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:32:08.747] thr=4   paramiko.transport: userauth is OK
INF [20210902-04:32:10.717] thr=4   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:32:13.720] thr=5   paramiko.transport: starting thread (client mode): 0x6414fee0
DEB [20210902-04:32:13.721] thr=5   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:32:13.732] thr=5   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:32:13.733] thr=5   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:32:13.735] thr=5   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:32:13.736] thr=5   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:32:13.736] thr=5   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:32:13.736] thr=5   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:32:13.736] thr=5   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:32:13.737] thr=5   paramiko.transport: Compression agreed: none
DEB [20210902-04:32:13.745] thr=5   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:32:13.821] thr=5   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:32:13.821] thr=5   paramiko.transport: Switch to new keys ...
DEB [20210902-04:32:13.822] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:32:13.857] thr=5   paramiko.transport: userauth is OK
INF [20210902-04:32:16.307] thr=5   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:32:19.310] thr=6   paramiko.transport: starting thread (client mode): 0x64156970
DEB [20210902-04:32:19.311] thr=6   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:32:19.321] thr=6   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:32:19.321] thr=6   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:32:19.324] thr=6   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:32:19.324] thr=6   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:32:19.325] thr=6   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:32:19.325] thr=6   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:32:19.325] thr=6   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:32:19.325] thr=6   paramiko.transport: Compression agreed: none
DEB [20210902-04:32:19.330] thr=6   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:32:19.405] thr=6   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:32:19.405] thr=6   paramiko.transport: Switch to new keys ...
DEB [20210902-04:32:19.406] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:32:19.436] thr=6   paramiko.transport: userauth is OK
INF [20210902-04:32:21.567] thr=6   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:32:24.571] thr=7   paramiko.transport: starting thread (client mode): 0x64153cd0
DEB [20210902-04:32:24.571] thr=7   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:32:24.584] thr=7   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:32:24.584] thr=7   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:32:24.587] thr=7   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:32:24.587] thr=7   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:32:24.587] thr=7   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:32:24.588] thr=7   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:32:24.588] thr=7   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:32:24.588] thr=7   paramiko.transport: Compression agreed: none
DEB [20210902-04:32:24.599] thr=7   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:32:24.677] thr=7   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:32:24.677] thr=7   paramiko.transport: Switch to new keys ...
DEB [20210902-04:32:24.677] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:32:24.715] thr=7   paramiko.transport: userauth is OK
INF [20210902-04:32:27.205] thr=7   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:32:30.208] thr=8   paramiko.transport: starting thread (client mode): 0x64161040
DEB [20210902-04:32:30.208] thr=8   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:32:30.211] thr=8   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:32:30.211] thr=8   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:32:30.213] thr=8   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:32:30.213] thr=8   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:32:30.213] thr=8   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:32:30.213] thr=8   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:32:30.213] thr=8   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:32:30.213] thr=8   paramiko.transport: Compression agreed: none
DEB [20210902-04:32:30.215] thr=8   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:32:30.276] thr=8   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:32:30.276] thr=8   paramiko.transport: Switch to new keys ...
DEB [20210902-04:32:30.276] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:32:30.315] thr=8   paramiko.transport: userauth is OK
INF [20210902-04:32:32.295] thr=8   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:32:35.297] thr=9   paramiko.transport: starting thread (client mode): 0x641616d0
DEB [20210902-04:32:35.297] thr=9   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:32:35.300] thr=9   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:32:35.300] thr=9   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:32:35.300] thr=9   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:32:35.300] thr=9   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:32:35.300] thr=9   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:32:35.300] thr=9   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:32:35.300] thr=9   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:32:35.300] thr=9   paramiko.transport: Compression agreed: none
DEB [20210902-04:32:35.302] thr=9   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:32:35.365] thr=9   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:32:35.365] thr=9   paramiko.transport: Switch to new keys ...
DEB [20210902-04:32:35.365] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:32:35.404] thr=9   paramiko.transport: userauth is OK
INF [20210902-04:32:35.420] thr=9   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:32:38.422] thr=10  paramiko.transport: starting thread (client mode): 0x64163d00
DEB [20210902-04:32:38.422] thr=10  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:32:38.426] thr=10  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:32:38.426] thr=10  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:32:38.427] thr=10  paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:32:38.427] thr=10  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:32:38.427] thr=10  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:32:38.427] thr=10  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:32:38.427] thr=10  paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:32:38.427] thr=10  paramiko.transport: Compression agreed: none
DEB [20210902-04:32:38.429] thr=10  paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:32:38.490] thr=10  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:32:38.490] thr=10  paramiko.transport: Switch to new keys ...
DEB [20210902-04:32:38.490] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:32:38.524] thr=10  paramiko.transport: userauth is OK
INF [20210902-04:32:40.934] thr=10  paramiko.transport: Authentication (password) failed.
DEB [20210902-04:32:43.937] thr=11  paramiko.transport: starting thread (client mode): 0x6416a0a0
DEB [20210902-04:32:43.937] thr=11  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
ERR [20210902-04:32:43.938] thr=11  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20210902-04:32:43.942] thr=11  paramiko.transport: Traceback (most recent call last):
ERR [20210902-04:32:43.943] thr=11  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2211, in _check_banner
ERR [20210902-04:32:43.943] thr=11  paramiko.transport:     buf = self.packetizer.readline(timeout)
ERR [20210902-04:32:43.943] thr=11  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\packet.py", line 380, in readline
ERR [20210902-04:32:43.944] thr=11  paramiko.transport:     buf += self._read_timeout(timeout)
ERR [20210902-04:32:43.944] thr=11  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\packet.py", line 609, in _read_timeout
ERR [20210902-04:32:43.944] thr=11  paramiko.transport:     raise EOFError()
ERR [20210902-04:32:43.944] thr=11  paramiko.transport: EOFError
ERR [20210902-04:32:43.944] thr=11  paramiko.transport: 
ERR [20210902-04:32:43.945] thr=11  paramiko.transport: During handling of the above exception, another exception occurred:
ERR [20210902-04:32:43.945] thr=11  paramiko.transport: 
ERR [20210902-04:32:43.945] thr=11  paramiko.transport: Traceback (most recent call last):
ERR [20210902-04:32:43.945] thr=11  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2039, in run
ERR [20210902-04:32:43.945] thr=11  paramiko.transport:     self._check_banner()
ERR [20210902-04:32:43.945] thr=11  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2215, in _check_banner
ERR [20210902-04:32:43.946] thr=11  paramiko.transport:     raise SSHException(
ERR [20210902-04:32:43.946] thr=11  paramiko.transport: paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
ERR [20210902-04:32:43.946] thr=11  paramiko.transport: 
DEB [20210902-04:32:46.948] thr=12  paramiko.transport: starting thread (client mode): 0x6416a8e0
DEB [20210902-04:32:46.949] thr=12  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
ERR [20210902-04:32:46.949] thr=12  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20210902-04:32:46.949] thr=12  paramiko.transport: Traceback (most recent call last):
ERR [20210902-04:32:46.949] thr=12  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2211, in _check_banner
ERR [20210902-04:32:46.949] thr=12  paramiko.transport:     buf = self.packetizer.readline(timeout)
ERR [20210902-04:32:46.949] thr=12  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\packet.py", line 380, in readline
ERR [20210902-04:32:46.949] thr=12  paramiko.transport:     buf += self._read_timeout(timeout)
ERR [20210902-04:32:46.949] thr=12  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\packet.py", line 609, in _read_timeout
ERR [20210902-04:32:46.950] thr=12  paramiko.transport:     raise EOFError()
ERR [20210902-04:32:46.950] thr=12  paramiko.transport: EOFError
ERR [20210902-04:32:46.950] thr=12  paramiko.transport: 
ERR [20210902-04:32:46.950] thr=12  paramiko.transport: During handling of the above exception, another exception occurred:
ERR [20210902-04:32:46.950] thr=12  paramiko.transport: 
ERR [20210902-04:32:46.950] thr=12  paramiko.transport: Traceback (most recent call last):
ERR [20210902-04:32:46.950] thr=12  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2039, in run
ERR [20210902-04:32:46.950] thr=12  paramiko.transport:     self._check_banner()
ERR [20210902-04:32:46.950] thr=12  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2215, in _check_banner
ERR [20210902-04:32:46.950] thr=12  paramiko.transport:     raise SSHException(
ERR [20210902-04:32:46.950] thr=12  paramiko.transport: paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
ERR [20210902-04:32:46.950] thr=12  paramiko.transport: 
DEB [20210902-04:32:49.953] thr=13  paramiko.transport: starting thread (client mode): 0x64166dc0
DEB [20210902-04:32:49.954] thr=13  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
ERR [20210902-04:32:49.954] thr=13  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20210902-04:32:49.955] thr=13  paramiko.transport: Traceback (most recent call last):
ERR [20210902-04:32:49.955] thr=13  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2211, in _check_banner
ERR [20210902-04:32:49.956] thr=13  paramiko.transport:     buf = self.packetizer.readline(timeout)
ERR [20210902-04:32:49.956] thr=13  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\packet.py", line 380, in readline
ERR [20210902-04:32:49.956] thr=13  paramiko.transport:     buf += self._read_timeout(timeout)
ERR [20210902-04:32:49.956] thr=13  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\packet.py", line 609, in _read_timeout
ERR [20210902-04:32:49.957] thr=13  paramiko.transport:     raise EOFError()
ERR [20210902-04:32:49.957] thr=13  paramiko.transport: EOFError
ERR [20210902-04:32:49.957] thr=13  paramiko.transport: 
ERR [20210902-04:32:49.957] thr=13  paramiko.transport: During handling of the above exception, another exception occurred:
ERR [20210902-04:32:49.957] thr=13  paramiko.transport: 
ERR [20210902-04:32:49.957] thr=13  paramiko.transport: Traceback (most recent call last):
ERR [20210902-04:32:49.958] thr=13  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2039, in run
ERR [20210902-04:32:49.958] thr=13  paramiko.transport:     self._check_banner()
ERR [20210902-04:32:49.958] thr=13  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2215, in _check_banner
ERR [20210902-04:32:49.958] thr=13  paramiko.transport:     raise SSHException(
ERR [20210902-04:32:49.958] thr=13  paramiko.transport: paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
ERR [20210902-04:32:49.959] thr=13  paramiko.transport: 
DEB [20210902-04:32:52.963] thr=14  paramiko.transport: starting thread (client mode): 0x6416a9a0
DEB [20210902-04:32:52.963] thr=14  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
ERR [20210902-04:32:52.964] thr=14  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20210902-04:32:52.965] thr=14  paramiko.transport: Traceback (most recent call last):
ERR [20210902-04:32:52.965] thr=14  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2211, in _check_banner
ERR [20210902-04:32:52.966] thr=14  paramiko.transport:     buf = self.packetizer.readline(timeout)
ERR [20210902-04:32:52.966] thr=14  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\packet.py", line 380, in readline
ERR [20210902-04:32:52.966] thr=14  paramiko.transport:     buf += self._read_timeout(timeout)
ERR [20210902-04:32:52.966] thr=14  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\packet.py", line 609, in _read_timeout
ERR [20210902-04:32:52.966] thr=14  paramiko.transport:     raise EOFError()
ERR [20210902-04:32:52.966] thr=14  paramiko.transport: EOFError
ERR [20210902-04:32:52.966] thr=14  paramiko.transport: 
ERR [20210902-04:32:52.966] thr=14  paramiko.transport: During handling of the above exception, another exception occurred:
ERR [20210902-04:32:52.966] thr=14  paramiko.transport: 
ERR [20210902-04:32:52.966] thr=14  paramiko.transport: Traceback (most recent call last):
ERR [20210902-04:32:52.966] thr=14  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2039, in run
ERR [20210902-04:32:52.967] thr=14  paramiko.transport:     self._check_banner()
ERR [20210902-04:32:52.967] thr=14  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2215, in _check_banner
ERR [20210902-04:32:52.967] thr=14  paramiko.transport:     raise SSHException(
ERR [20210902-04:32:52.967] thr=14  paramiko.transport: paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
ERR [20210902-04:32:52.967] thr=14  paramiko.transport: 
DEB [20210902-04:32:55.973] thr=15  paramiko.transport: starting thread (client mode): 0x641c0040
DEB [20210902-04:32:55.973] thr=15  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
ERR [20210902-04:32:55.973] thr=15  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20210902-04:32:55.974] thr=15  paramiko.transport: Traceback (most recent call last):
ERR [20210902-04:32:55.974] thr=15  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\transport.py", line 2211, in _check_banner
ERR [20210902-04:32:55.975] thr=15  paramiko.transport:     buf = self.packetizer.readline(timeout)
ERR [20210902-04:32:55.975] thr=15  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\packet.py", line 380, in readline
ERR [20210902-04:32:55.975] thr=15  paramiko.transport:     buf += self._read_timeout(timeout)
ERR [20210902-04:32:55.975] thr=15  paramiko.transport:   File "C:\Users\laure\AppData\Local\Programs\Python\Python39\lib\site-packages\paramiko\packet.py", line 609, in _read_timeout
ERR [20210902-04:32:55.976] thr=15  paramiko.transport:     raise EOFError()
ERR [20210902-04:32:55.976] thr=15  paramiko.transport: EOFError
ERR [20210902-04:32:55.976] thr=15  paramiko.transport: 
